   1.40998E-02   1.88596E-02   3.14090E+00   1.16820E+01   6.01300E+19   1.60520E+03   6.25088E-03   1.77819E+00   1.46838E-02   2.12174E+02   1.00000E+00   7.62508E+00   7.25137E+00   1.60520E+03   6.01300E+13   4.43330E-01
   1.51673E-02   1.99373E-02   6.25095E-04   1.18600E+01   6.01185E+19   1.60460E+03   6.67226E-03   1.75183E+00   1.42541E-09   2.15300E+09   1.00000E+00   7.58844E+00   7.19663E+00   1.60460E+03   6.01185E+13   4.39911E-01
   1.28773E-02   1.99373E-02   3.14090E+00   1.16745E+01   6.01165E+19   1.60450E+03   5.69736E-03   1.77971E+00   1.55165E-02   2.00963E+02   1.00000E+00   7.62725E+00   7.23808E+00   1.60450E+03   6.01165E+13   4.42433E-01
   1.38993E-02   2.10150E-02   5.99760E-04   1.18638E+01   6.01120E+19   1.60425E+03   6.10024E-03   1.75145E+00   1.37774E-09   2.22653E+09   1.00000E+00   7.58792E+00   7.18065E+00   1.60425E+03   6.01120E+13   4.38890E-01
   1.17654E-02   2.10150E-02   3.14095E+00   1.16708E+01   6.01095E+19   1.60410E+03   5.19463E-03   1.78050E+00   1.63484E-02   1.90744E+02   1.00000E+00   7.62838E+00   7.22395E+00   1.60410E+03   6.01095E+13   4.41515E-01
   1.27960E-02   2.20927E-02   5.54635E-04   1.18715E+01   6.00975E+19   1.60350E+03   5.60215E-03   1.75073E+00   1.23379E-09   2.48426E+09   1.00000E+00   7.58694E+00   7.16439E+00   1.60350E+03   6.00975E+13   4.37806E-01
   1.08399E-02   2.20927E-02   3.14100E+00   1.16671E+01   6.01025E+19   1.60370E+03   4.77622E-03   1.78129E+00   1.71797E-02   1.81522E+02   1.00000E+00   7.62951E+00   7.21005E+00   1.60370E+03   6.01025E+13   4.40613E-01
   1.17580E-02   2.31704E-02   5.34450E-04   1.18754E+01   6.00900E+19   1.60310E+03   5.13603E-03   1.75038E+00   1.19677E-09   2.56008E+09   1.00000E+00   7.58646E+00   7.14891E+00   1.60310E+03   6.00900E+13   4.36811E-01
   1.00121E-02   2.31704E-02   3.14100E+00   1.16596E+01   6.00870E+19   1.60290E+03   4.40287E-03   1.78287E+00   1.80103E-02   1.73312E+02   1.00000E+00   7.63177E+00   7.19760E+00   1.60290E+03   6.00870E+13   4.39755E-01
   1.07892E-02   2.42481E-02   5.15635E-04   1.18792E+01   6.00820E+19   1.60265E+03   4.70218E-03   1.75006E+00   1.16119E-09   2.63755E+09   1.00000E+00   7.58603E+00   7.13368E+00   1.60265E+03   6.00820E+13   4.35821E-01
   9.23488E-03   2.42481E-02   3.14100E+00   1.16559E+01   6.00790E+19   1.60245E+03   4.05298E-03   1.78369E+00   1.88402E-02   1.65690E+02   1.00000E+00   7.63294E+00   7.18420E+00   1.60245E+03   6.00790E+13   4.38877E-01
   9.94962E-03   2.53258E-02   4.81595E-04   1.18869E+01   6.00660E+19   1.60175E+03   4.32567E-03   1.74941E+00   1.05375E-09   2.90433E+09   1.00000E+00   7.58515E+00   7.11818E+00   1.60175E+03   6.00660E+13   4.34757E-01
   8.55755E-03   2.53258E-02   3.14105E+00   1.16522E+01   6.00705E+19   1.60200E+03   3.74835E-03   1.78451E+00   1.96694E-02   1.58716E+02   1.00000E+00   7.63412E+00   7.17101E+00   1.60200E+03   6.00705E+13   4.38016E-01
   9.18736E-03   2.64035E-02   4.66145E-04   1.18908E+01   6.00575E+19   1.60130E+03   3.98544E-03   1.74909E+00   1.02512E-09   2.98434E+09   1.00000E+00   7.58472E+00   7.10334E+00   1.60130E+03   6.00575E+13   4.33796E-01
   7.93885E-03   2.64035E-02   3.14110E+00   1.16485E+01   6.00615E+19   1.60155E+03   3.47063E-03   1.78533E+00   2.04979E-02   1.52312E+02   1.00000E+00   7.63530E+00   7.15801E+00   1.60155E+03   6.00615E+13   4.37170E-01
   8.43322E-03   2.74812E-02   4.51620E-04   1.18947E+01   6.00485E+19   1.60085E+03   3.65031E-03   1.74876E+00   9.97483E-10   3.06590E+09   1.00000E+00   7.58428E+00   7.08868E+00   1.60085E+03   6.00485E+13   4.32849E-01
   7.38711E-03   2.74812E-02   3.14110E+00   1.16411E+01   6.00435E+19   1.60055E+03   3.22331E-03   1.78703E+00   2.13258E-02   1.46553E+02   1.00000E+00   7.63774E+00   7.14657E+00   1.60055E+03   6.00435E+13   4.36342E-01
   7.78488E-03   2.85589E-02   4.25030E-04   1.19024E+01   6.00300E+19   1.59985E+03   3.36164E-03   1.74817E+00   9.14425E-10   3.34211E+09   1.00000E+00   7.58348E+00   7.07381E+00   1.59985E+03   6.00300E+13   4.31816E-01
   6.92998E-03   2.85589E-02   3.14110E+00   1.16374E+01   6.00340E+19   1.60005E+03   3.01810E-03   1.78787E+00   2.21529E-02   1.41096E+02   1.00000E+00   7.63897E+00   7.13399E+00   1.60005E+03   6.00340E+13   4.35513E-01
   7.16648E-03   2.96366E-02   4.12830E-04   1.19063E+01   6.00205E+19   1.59930E+03   3.08785E-03   1.74791E+00   8.91608E-10   3.42659E+09   1.00000E+00   7.58312E+00   7.05958E+00   1.59930E+03   6.00205E+13   4.30874E-01
   6.50841E-03   2.96366E-02   3.14110E+00   1.16337E+01   6.00240E+19   1.59950E+03   2.82913E-03   1.78875E+00   2.29795E-02   1.36039E+02   1.00000E+00   7.64023E+00   7.12163E+00   1.59950E+03   6.00240E+13   4.34688E-01
   6.58529E-03   3.07143E-02   4.01280E-04   1.19101E+01   6.00110E+19   1.59875E+03   2.83129E-03   1.74764E+00   8.69492E-10   3.51267E+09   1.00000E+00   7.58276E+00   7.04551E+00   1.59875E+03   6.00110E+13   4.29942E-01
   6.14763E-03   3.07143E-02   3.14115E+00   1.16263E+01   6.00035E+19   1.59840E+03   2.66740E-03   1.79050E+00   2.38053E-02   1.31466E+02   1.00000E+00   7.64277E+00   7.11081E+00   1.59840E+03   6.00035E+13   4.33891E-01
   6.11141E-03   3.17920E-02   3.79935E-04   1.19179E+01   5.99900E+19   1.59765E+03   2.62141E-03   1.74710E+00   8.03498E-10   3.79884E+09   1.00000E+00   7.58204E+00   7.03119E+00   1.59765E+03   5.99900E+13   4.28937E-01
   5.80434E-03   3.17920E-02   3.14120E+00   1.16226E+01   5.99930E+19   1.59780E+03   2.51374E-03   1.79141E+00   2.46304E-02   1.27083E+02   1.00000E+00   7.64409E+00   7.09883E+00   1.59780E+03   5.99930E+13   4.33080E-01
   5.61374E-03   3.28697E-02   3.70050E-04   1.19218E+01   5.99795E+19   1.59710E+03   2.40285E-03   1.74683E+00   7.84828E-10   3.88802E+09   1.00000E+00   7.58168E+00   7.01743E+00   1.59710E+03   5.99795E+13   4.28031E-01
   5.51919E-03   3.28697E-02   3.14120E+00   1.16189E+01   5.99820E+19   1.59720E+03   2.38585E-03   1.79231E+00   2.54549E-02   1.22987E+02   1.00000E+00   7.64541E+00   7.08700E+00   1.59720E+03   5.99820E+13   4.32283E-01
   5.19179E-03   3.39474E-02   3.60645E-04   1.19257E+01   5.99685E+19   1.59650E+03   2.21756E-03   1.74659E+00   7.66698E-10   3.97885E+09   1.00000E+00   7.58135E+00   7.00384E+00   1.59650E+03   5.99685E+13   4.27128E-01
   5.28587E-03   3.39474E-02   3.14120E+00   1.16152E+01   5.99705E+19   1.59660E+03   2.28084E-03   1.79322E+00   2.62788E-02   1.19151E+02   1.00000E+00   7.64673E+00   7.07532E+00   1.59660E+03   5.99705E+13   4.31498E-01
   4.79826E-03   3.50251E-02   3.43130E-04   1.19335E+01   5.99460E+19   1.59530E+03   2.04473E-03   1.74611E+00   7.13094E-10   4.27559E+09   1.00000E+00   7.58070E+00   6.99004E+00   1.59530E+03   5.99460E+13   4.26140E-01
   5.08598E-03   3.50251E-02   3.14120E+00   1.16078E+01   5.99470E+19   1.59535E+03   2.19069E-03   1.79506E+00   2.71019E-02   1.15671E+02   1.00000E+00   7.64942E+00   7.06527E+00   1.59535E+03   5.99470E+13   4.30732E-01
   4.45806E-03   3.61028E-02   3.34960E-04   1.19374E+01   5.99340E+19   1.59465E+03   1.89579E-03   1.74589E+00   6.97524E-10   4.36996E+09   1.00000E+00   7.58042E+00   6.97677E+00   1.59465E+03   5.99340E+13   4.25250E-01
   4.91682E-03   3.61028E-02   3.14120E+00   1.16042E+01   5.99350E+19   1.59470E+03   2.11403E-03   1.79600E+00   2.79244E-02   1.12287E+02   1.00000E+00   7.65079E+00   7.05392E+00   1.59470E+03   5.99350E+13   4.29959E-01
   4.14612E-03   3.71805E-02   3.27155E-04   1.19412E+01   5.99220E+19   1.59400E+03   1.75949E-03   1.74568E+00   6.82383E-10   4.46583E+09   1.00000E+00   7.58013E+00   6.96363E+00   1.59400E+03   5.99220E+13   4.24369E-01
   4.76261E-03   3.71805E-02   3.14120E+00   1.16005E+01   5.99225E+19   1.59405E+03   2.04410E-03   1.79693E+00   2.87462E-02   1.09098E+02   1.00000E+00   7.65216E+00   7.04271E+00   1.59405E+03   5.99225E+13   4.29198E-01
   3.85557E-03   3.82581E-02   3.12530E-04   1.19490E+01   5.98975E+19   1.59265E+03   1.63241E-03   1.74528E+00   6.38084E-10   4.77367E+09   1.00000E+00   7.57959E+00   6.95034E+00   1.59265E+03   5.98975E+13   4.23390E-01
   4.65380E-03   3.82581E-02   3.14120E+00   1.15931E+01   5.98970E+19   1.59265E+03   1.99388E-03   1.79886E+00   2.95674E-02   1.06206E+02   1.00000E+00   7.65499E+00   7.03322E+00   1.59265E+03   5.98970E+13   4.28442E-01
   3.59485E-03   3.93358E-02   3.05670E-04   1.19530E+01   5.98845E+19   1.59195E+03   1.51890E-03   1.74509E+00   6.24913E-10   4.87324E+09   1.00000E+00   7.57934E+00   6.93748E+00   1.59195E+03   5.98845E+13   4.22521E-01
   4.58926E-03   3.93358E-02   3.14120E+00   1.15895E+01   5.98835E+19   1.59195E+03   1.96280E-03   1.79983E+00   3.03879E-02   1.03362E+02   1.00000E+00   7.65641E+00   7.02231E+00   1.59195E+03   5.98835E+13   4.27694E-01
   3.37725E-03   4.04135E-02   2.99085E-04   1.19569E+01   5.98715E+19   1.59125E+03   1.42405E-03   1.74491E+00   6.12050E-10   4.97460E+09   1.00000E+00   7.57909E+00   6.92475E+00   1.59125E+03   5.98715E+13   4.21660E-01
   4.51842E-03   4.04135E-02   3.14125E+00   1.15858E+01   5.98700E+19   1.59120E+03   1.92912E-03   1.80082E+00   3.12077E-02   1.00673E+02   1.00000E+00   7.65788E+00   7.01158E+00   1.59120E+03   5.98700E+13   4.26945E-01
   3.18432E-03   4.14912E-02   2.86680E-04   1.19647E+01   5.98450E+19   1.58985E+03   1.33967E-03   1.74453E+00   5.74855E-10   5.29421E+09   1.00000E+00   7.57859E+00   6.91185E+00   1.58985E+03   5.98450E+13   4.20707E-01
   4.47870E-03   4.14912E-02   3.14130E+00   1.15785E+01   5.98420E+19   1.58970E+03   1.90887E-03   1.80281E+00   3.20269E-02   9.82314E+01   1.00000E+00   7.66082E+00   7.00257E+00   1.58970E+03   5.98420E+13   4.26212E-01
   3.00439E-03   4.25689E-02   2.80835E-04   1.19686E+01   5.98310E+19   1.58910E+03   1.26141E-03   1.74438E+00   5.63545E-10   5.39947E+09   1.00000E+00   7.57838E+00   6.89938E+00   1.58910E+03   5.98310E+13   4.19857E-01
   4.45637E-03   4.25689E-02   3.14130E+00   1.15748E+01   5.98275E+19   1.58890E+03   1.89607E-03   1.80384E+00   3.28454E-02   9.58112E+01   1.00000E+00   7.66234E+00   6.99212E+00   1.58890E+03   5.98275E+13   4.25474E-01
   2.85294E-03   4.36466E-02   2.75210E-04   1.19725E+01   5.98170E+19   1.58835E+03   1.19542E-03   1.74422E+00   5.52496E-10   5.50645E+09   1.00000E+00   7.57816E+00   6.88702E+00   1.58835E+03   5.98170E+13   4.19014E-01
   4.44809E-03   4.36466E-02   3.14130E+00   1.15711E+01   5.98125E+19   1.58810E+03   1.88932E-03   1.80486E+00   3.36632E-02   9.35106E+01   1.00000E+00   7.66386E+00   6.98178E+00   1.58810E+03   5.98125E+13   4.24748E-01
   2.72804E-03   4.47243E-02   2.64560E-04   1.19804E+01   5.97880E+19   1.58680E+03   1.14051E-03   1.74393E+00   5.20894E-10   5.83857E+09   1.00000E+00   7.57778E+00   6.87457E+00   1.58680E+03   5.97880E+13   4.18069E-01
   4.48051E-03   4.47243E-02   3.14130E+00   1.15675E+01   5.97975E+19   1.58730E+03   1.89986E-03   1.80589E+00   3.44805E-02   9.13209E+01   1.00000E+00   7.66539E+00   6.97156E+00   1.58730E+03   5.97975E+13   4.24028E-01
   2.61666E-03   4.58020E-02   2.59515E-04   1.19843E+01   5.97735E+19   1.58600E+03   1.09176E-03   1.74379E+00   5.11051E-10   5.95013E+09   1.00000E+00   7.57760E+00   6.86246E+00   1.58600E+03   5.97735E+13   4.17233E-01
   4.48562E-03   4.58020E-02   3.14130E+00   1.15602E+01   5.97665E+19   1.58565E+03   1.89884E-03   1.80797E+00   3.52970E-02   8.93385E+01   1.00000E+00   7.66849E+00   6.96316E+00   1.58565E+03   5.97665E+13   4.23316E-01
   2.53768E-03   4.68797E-02   2.54650E-04   1.19882E+01   5.97585E+19   1.58520E+03   1.05671E-03   1.74366E+00   5.01435E-10   6.06333E+09   1.00000E+00   7.57742E+00   6.85045E+00   1.58520E+03   5.97585E+13   4.16407E-01
   4.52400E-03   4.68797E-02   3.14130E+00   1.15565E+01   5.97510E+19   1.58475E+03   1.91181E-03   1.80906E+00   3.61129E-02   8.73509E+01   1.00000E+00   7.67011E+00   6.95325E+00   1.58475E+03   5.97510E+13   4.22594E-01
   2.45764E-03   4.79574E-02   2.45410E-04   1.19961E+01   5.97275E+19   1.58350E+03   1.02107E-03   1.74346E+00   4.74307E-10   6.40859E+09   1.00000E+00   7.57715E+00   6.83842E+00   1.58350E+03   5.97275E+13   4.15465E-01
   4.58735E-03   4.79574E-02   3.14130E+00   1.15529E+01   5.97345E+19   1.58390E+03   1.93538E-03   1.81011E+00   3.69281E-02   8.54500E+01   1.00000E+00   7.67169E+00   6.94339E+00   1.58390E+03   5.97345E+13   4.21895E-01
   2.41117E-03   4.90351E-02   2.41020E-04   1.20000E+01   5.97120E+19   1.58265E+03   9.99779E-04   1.74335E+00   4.65693E-10   6.52636E+09   1.00000E+00   7.57701E+00   6.82665E+00   1.58265E+03   5.97120E+13   4.14645E-01
   4.63865E-03   4.90351E-02   3.14130E+00   1.15492E+01   5.97175E+19   1.58305E+03   1.95383E-03   1.81117E+00   3.77427E-02   8.36327E+01   1.00000E+00   7.67328E+00   6.93364E+00   1.58305E+03   5.97175E+13   4.21206E-01
   2.37069E-03   5.01128E-02   2.36770E-04   1.20039E+01   5.96955E+19   1.58180E+03   9.81082E-04   1.74325E+00   4.57241E-10   6.64620E+09   1.00000E+00   7.57687E+00   6.81496E+00   1.58180E+03   5.96955E+13   4.13837E-01
   4.69576E-03   5.01128E-02   3.14130E+00   1.15419E+01   5.96835E+19   1.58115E+03   1.97454E-03   1.81340E+00   3.85567E-02   8.19997E+01   1.00000E+00   7.67663E+00   6.92591E+00   1.58115E+03   5.96835E+13   4.20494E-01
   2.34181E-03   5.11905E-02   2.28670E-04   1.20118E+01   5.96625E+19   1.58005E+03   9.66977E-04   1.74307E+00   4.33708E-10   7.00539E+09   1.00000E+00   7.57663E+00   6.80325E+00   1.58005E+03   5.96625E+13   4.12918E-01
   4.77632E-03   5.11905E-02   3.14130E+00   1.15383E+01   5.96665E+19   1.58025E+03   2.00514E-03   1.81449E+00   3.93700E-02   8.03342E+01   1.00000E+00   7.67827E+00   6.91640E+00   1.58025E+03   5.96665E+13   4.19808E-01
   2.33953E-03   5.22682E-02   2.24810E-04   1.20158E+01   5.96455E+19   1.57915E+03   9.64158E-04   1.74299E+00   4.26083E-10   7.13013E+09   1.00000E+00   7.57653E+00   6.79179E+00   1.57915E+03   5.96455E+13   4.12115E-01
   4.83312E-03   5.22682E-02   3.14130E+00   1.15346E+01   5.96490E+19   1.57930E+03   2.02566E-03   1.81561E+00   4.01826E-02   7.87398E+01   1.00000E+00   7.67996E+00   6.90703E+00   1.57930E+03   5.96490E+13   4.19122E-01
   2.32473E-03   5.33459E-02   2.17440E-04   1.20237E+01   5.96115E+19   1.57730E+03   9.55916E-04   1.74287E+00   4.04977E-10   7.50066E+09   1.00000E+00   7.57636E+00   6.78034E+00   1.57730E+03   5.96115E+13   4.11195E-01
   4.90012E-03   5.33459E-02   3.14130E+00   1.15274E+01   5.96120E+19   1.57730E+03   2.05036E-03   1.81790E+00   4.09947E-02   7.73101E+01   1.00000E+00   7.68344E+00   6.89971E+00   1.57730E+03   5.96120E+13   4.18431E-01
   2.33670E-03   5.44236E-02   2.13915E-04   1.20276E+01   5.95940E+19   1.57635E+03   9.58975E-04   1.74282E+00   3.98048E-10   7.63081E+09   1.00000E+00   7.57630E+00   6.76910E+00   1.57635E+03   5.95940E+13   4.10397E-01
   4.96835E-03   5.44236E-02   3.14130E+00   1.15237E+01   5.95935E+19   1.57630E+03   2.07554E-03   1.81905E+00   4.18060E-02   7.58413E+01   1.00000E+00   7.68518E+00   6.89058E+00   1.57630E+03   5.95935E+13   4.17753E-01
   2.34778E-03   5.55013E-02   2.10495E-04   1.20316E+01   5.95760E+19   1.57540E+03   9.61668E-04   1.74277E+00   3.91252E-10   7.76294E+09   1.00000E+00   7.57623E+00   6.75793E+00   1.57540E+03   5.95760E+13   4.09608E-01
   5.06391E-03   5.55013E-02   3.14130E+00   1.15201E+01   5.95745E+19   1.57530E+03   2.11208E-03   1.82020E+00   4.26168E-02   7.44297E+01   1.00000E+00   7.68693E+00   6.88153E+00   1.57530E+03   5.95745E+13   4.17085E-01
   2.37352E-03   5.65789E-02   2.03950E-04   1.20395E+01   5.95395E+19   1.57340E+03   9.70038E-04   1.74273E+00   3.72705E-10   8.14886E+09   1.00000E+00   7.57618E+00   6.74686E+00   1.57340E+03   5.95395E+13   4.08692E-01
   5.12952E-03   5.65789E-02   3.14130E+00   1.15165E+01   5.95555E+19   1.57430E+03   2.13605E-03   1.82136E+00   4.34268E-02   7.30718E+01   1.00000E+00   7.68868E+00   6.87258E+00   1.57430E+03   5.95555E+13   4.16422E-01
   2.40026E-03   5.76566E-02   2.00810E-04   1.20435E+01   5.95210E+19   1.57240E+03   9.79081E-04   1.74271E+00   3.66492E-10   8.28681E+09   1.00000E+00   7.57616E+00   6.73590E+00   1.57240E+03   5.95210E+13   4.07907E-01
   5.19259E-03   5.76566E-02   3.14130E+00   1.15092E+01   5.95160E+19   1.57215E+03   2.15879E-03   1.82375E+00   4.42363E-02   7.18624E+01   1.00000E+00   7.69234E+00   6.86578E+00   1.57215E+03   5.95160E+13   4.15744E-01
